"ID","Ang","Mag","MW","MVAr","SETelemMag","SESigmaMag","SETelemMW","SESigmaMW","SETelemMVAr","SESigmaMVAr"
"1082",-5.909067,117.237564,112.49949,-21.6,true,0.1,true,1.0,true,1.0
"1083",-9.886216,117.173904,-39.945,-11.318,false,0.1,true,1.0,true,1.0
"1084",-16.45405,117.58993,86.619606,24.489258,true,0.1,true,1.0,true,1.0
"1085",-15.348925,116.03567,-21.297,-6.034,false,0.1,true,1.0,true,1.0
"1086",-17.590778,116.77126,-39.672,-11.24,false,0.1,true,1.0,true,1.0
"1087",-16.123837,117.31302,-0.909,-0.258,false,0.1,true,1.0,true,1.0
"1088",-11.846641,114.99999,56.249744,-0.46887398,true,0.1,true,1.0,true,1.0
"1089",-21.328598,112.77301,-40.605,-11.504,false,0.1,true,1.0,true,1.0
"1090",-16.152714,117.3002,141.36935,38.662003,true,0.1,true,1.0,true,1.0
"1091",-31.01789,164.99991,-11.622,-3.293,false,0.1,true,1.0,true,1.0
"2001",-59.976425,161.29727,-48.357,-13.701,false,0.1,true,1.0,true,1.0
"2002",-61.55749,505.64426,0.0,0.0,false,0.1,false,0.0,false,0.0
"2003",-63.78399,162.64655,0.0,0.0,false,0.1,false,0.0,false,0.0
"2004",-61.55749,13.955782,0.0,0.0,false,0.1,false,0.0,false,0.0
"2005",-61.55749,13.955784,0.0,0.0,false,0.1,false,0.0,false,0.0
"2006",-61.55749,13.955782,0.0,0.0,false,0.1,false,0.0,false,0.0
"2007",-59.747017,161.41809,-9.54,-2.703,false,0.1,true,1.0,true,1.0
"2008",-32.833035,163.59915,-8.061,-2.284,false,0.1,true,1.0,true,1.0
"2009",-45.21463,164.2195,-39.135,-11.088,false,0.1,true,1.0,true,1.0
"2010",-36.404526,164.2203,-56.805,-16.095,false,0.1,true,1.0,true,1.0
"2011",-32.10088,519.43726,0.0,0.0,false,0.1,false,0.0,false,0.0
"2012",-29.869223,165.3641,0.0,0.0,false,0.1,false,0.0,false,0.0
"2013",-29.760958,18.549267,150.44931,-28.89,true,0.1,true,1.0,true,1.0
"2014",-33.408993,163.33505,-25.428001,-7.205,false,0.1,true,1.0,true,1.0
"2015",-63.29286,161.9817,-4.686,-1.328,false,0.1,true,1.0,true,1.0
"2016",-69.63832,162.95796,-69.267,-19.626,false,0.1,true,1.0,true,1.0
"2017",-32.24687,514.19885,0.0,0.0,false,0.1,false,0.0,false,0.0
"2018",-31.456717,165.26627,0.0,0.0,false,0.1,false,0.0,false,0.0
"2019",-32.24687,20.567953,0.0,0.0,false,0.1,false,0.0,false,0.0
"2020",-44.884533,160.22218,-47.973,-13.592,false,0.1,true,1.0,true,1.0
"2021",-56.69755,506.97397,0.0,0.0,false,0.1,false,0.0,false,0.0
"2022",-58.632122,162.62592,-11.565,-3.277,false,0.1,true,1.0,true,1.0
"2023",-55.13476,14.076008,83.09672,17.93785,true,0.1,true,1.0,true,1.0
"2024",-54.469364,14.076016,166.20444,26.218414,true,0.1,true,1.0,true,1.0
"2025",-44.12324,160.04483,-39.618,-11.225,false,0.1,true,1.0,true,1.0
"2026",-31.081438,165.26476,-18.57,-5.261,false,0.1,true,1.0,true,1.0
"2027",-60.40715,161.36975,-3.5550003,-1.007,false,0.1,true,1.0,true,1.0
"2028",-47.249073,160.12894,-14.238,-4.034,false,0.1,true,1.0,true,1.0
"2029",-32.78148,164.23074,-3.201,-0.90699995,false,0.1,true,1.0,true,1.0
"2030",-64.03427,159.14691,-47.145,-13.356999,false,0.1,true,1.0,true,1.0
"2031",-29.638407,164.2953,-5.766,-1.6340001,false,0.1,true,1.0,true,1.0
"2032",-59.142117,161.74377,-3.3539999,-0.95,false,0.1,true,1.0,true,1.0
"2033",-65.5432,159.56088,-13.5720005,-3.846,false,0.1,true,1.0,true,1.0
"2034",-69.047775,162.4784,-5.34,-1.513,false,0.1,true,1.0,true,1.0
"2035",-30.56014,163.44923,-4.683,-1.327,false,0.1,true,1.0,true,1.0
"2036",-44.48239,160.82852,-41.586,-11.783,false,0.1,true,1.0,true,1.0
"2037",-63.626278,163.68864,-3.5010002,-0.991,false,0.1,true,1.0,true,1.0
"2038",-64.26303,162.14214,-2.604,-0.738,false,0.1,true,1.0,true,1.0
"2039",-60.670883,159.59373,-5.559,-1.575,false,0.1,true,1.0,true,1.0
"2040",-59.302628,162.21198,-15.903001,-4.506,false,0.1,true,1.0,true,1.0
"2041",-27.686115,165.51291,0.0,0.0,false,0.1,false,0.0,false,0.0
"2042",-25.110918,18.349909,59.699726,-11.46,true,0.1,true,1.0,true,1.0
"2043",-69.32058,162.65428,-4.236,-1.2,false,0.1,true,1.0,true,1.0
"2044",-65.38456,163.1104,-27.404999,-7.7649994,false,0.1,true,1.0,true,1.0
"2045",-45.42315,160.10553,-22.605,-6.405,false,0.1,true,1.0,true,1.0
"2046",-68.69754,162.35213,-22.134,-6.2710004,false,0.1,true,1.0,true,1.0
"2047",-64.66556,162.48077,-14.955,-4.238,false,0.1,true,1.0,true,1.0
"2048",-31.710796,164.81775,-6.4169993,-1.818,false,0.1,true,1.0,true,1.0
"2049",-40.945755,163.85869,-11.570999,-3.279,false,0.1,true,1.0,true,1.0
"2050",-63.228203,160.08717,-3.657,-1.036,false,0.1,true,1.0,true,1.0
"2051",-54.13999,159.31873,-17.85,-5.057,false,0.1,true,1.0,true,1.0
"2052",-31.963476,163.81064,-24.837,-7.0369997,false,0.1,true,1.0,true,1.0
"2053",-59.359776,159.56235,-29.132998,-8.254,false,0.1,true,1.0,true,1.0
"2054",-43.130386,498.88657,0.0,0.0,false,0.1,false,0.0,false,0.0
"2055",-43.959785,160.56932,-49.62,-14.059,false,0.1,true,1.0,true,1.0
"2056",-43.130386,17.959917,0.0,0.0,false,0.1,false,0.0,false,0.0
"2057",-38.72434,17.819956,573.5725,-47.028347,true,0.1,true,1.0,true,1.0
"2058",-27.258081,165.56747,0.0,0.0,false,0.1,false,0.0,false,0.0
"2059",-23.911865,14.053579,59.99973,-11.52,true,0.1,true,1.0,true,1.0
"2060",-61.94418,160.603,-3.795,-1.075,false,0.1,true,1.0,true,1.0
"2061",-37.427162,164.40912,0.0,0.0,false,0.1,false,0.0,false,0.0
"2062",-35.130356,18.36,101.54953,-4.8410416,true,0.1,true,1.0,true,1.0
"2063",-68.09923,162.47841,-65.616,-18.591,false,0.1,true,1.0,true,1.0
"2064",-60.271343,161.51741,-10.047,-2.8470001,false,0.1,true,1.0,true,1.0
"2065",-65.60109,164.22499,-78.36,-22.202,false,0.1,true,1.0,true,1.0
"2066",-27.62816,163.32513,-7.113,-2.0149999,false,0.1,true,1.0,true,1.0
"2067",-44.047085,159.76846,-53.967,-15.291001,false,0.1,true,1.0,true,1.0
"2068",-42.015354,160.83765,-5.76,-1.632,false,0.1,true,1.0,true,1.0
"2069",-69.189186,164.15071,-21.924,-6.212,false,0.1,true,1.0,true,1.0
"2070",-41.59713,161.17285,0.0,0.0,false,0.1,false,0.0,false,0.0
"2071",-37.918716,18.0,112.49949,-0.8102417,true,0.1,true,1.0,true,1.0
"2072",-67.284805,163.35428,-9.705,-2.75,false,0.1,true,1.0,true,1.0
"2073",-25.108215,163.49866,0.0,0.0,false,0.1,false,0.0,false,0.0
"2074",-23.236012,115.67307,0.0,0.0,false,0.1,false,0.0,false,0.0
"2075",-23.236013,115.67307,0.0,0.0,false,0.1,false,0.0,false,0.0
"2076",-24.201534,24.498783,22.499897,6.3900003,true,0.1,true,1.0,true,1.0
"2077",-61.19784,163.8836,0.0,0.0,false,0.1,false,0.0,false,0.0
"2078",-57.875156,14.076,84.379616,3.0661583,true,0.1,true,1.0,true,1.0
"2079",-34.626328,164.59097,-4.479,-1.269,false,0.1,true,1.0,true,1.0
"2080",-57.49896,160.13557,-16.932,-4.797,false,0.1,true,1.0,true,1.0
"2081",-65.081215,161.23763,-4.464,-1.265,false,0.1,true,1.0,true,1.0
"2082",-44.82581,161.46143,-59.031,-16.725,false,0.1,true,1.0,true,1.0
"2083",-43.246296,20.351812,19.943932,10.18,true,0.1,true,1.0,true,1.0
"2084",-44.82581,20.057318,0.0,0.0,false,0.1,false,0.0,false,0.0
"2085",-44.82581,20.05732,0.0,0.0,false,0.1,false,0.0,false,0.0
"2086",-59.474247,159.78545,-2.193,-0.621,false,0.1,true,1.0,true,1.0
"2087",-27.472166,163.79927,-7.896,-2.237,false,0.1,true,1.0,true,1.0
"2088",-41.715446,161.01085,0.0,0.0,false,0.1,false,0.0,false,0.0
"2089",-38.112556,24.0,50.69977,0.4808426,true,0.1,true,1.0,true,1.0
"2090",-61.02718,161.42374,-2.424,-0.687,false,0.1,true,1.0,true,1.0
"2091",-33.97797,163.62193,-17.046,-4.83,false,0.1,true,1.0,true,1.0
"2092",-66.45971,162.22682,-24.108,-6.831,false,0.1,true,1.0,true,1.0
"2093",-30.621374,165.39194,0.0,0.0,false,0.1,false,0.0,false,0.0
"2094",-30.621374,14.176453,0.0,0.0,false,0.1,false,0.0,false,0.0
"2095",-30.621374,14.176453,0.0,0.0,false,0.1,false,0.0,false,0.0
"2096",-27.84379,510.006,0.0,0.0,false,0.1,false,0.0,false,0.0
"2097",-27.283056,234.43436,0.0,0.0,false,0.1,false,0.0,false,0.0
"2098",-30.4268,165.13142,0.0,0.0,false,0.1,false,0.0,false,0.0
"2099",-27.700167,18.36,7.499966,0.0,true,0.1,true,1.0,true,1.0
"2100",-25.21936,18.36,112.49949,0.55561066,true,0.1,true,1.0,true,1.0
"2101",-62.66847,505.3394,0.0,0.0,false,0.1,false,0.0,false,0.0
"2102",-64.12351,162.7181,0.0,0.0,false,0.1,false,0.0,false,0.0
"2103",-62.66847,20.213575,0.0,0.0,false,0.1,false,0.0,false,0.0
"2104",-62.66847,20.213575,0.0,0.0,false,0.1,false,0.0,false,0.0
"2105",-62.66847,20.213577,0.0,0.0,false,0.1,false,0.0,false,0.0
"2106",-66.19218,159.27493,-14.403001,-4.081,false,0.1,true,1.0,true,1.0
"2107",-64.99515,161.84097,-74.151,-21.009,false,0.1,true,1.0,true,1.0
"2108",-43.68969,160.85489,-2.145,-0.608,false,0.1,true,1.0,true,1.0
"2109",-46.356537,162.06429,-33.81,-9.579,false,0.1,true,1.0,true,1.0
"2110",-62.269722,164.2228,-8.589,-2.434,false,0.1,true,1.0,true,1.0
"2111",-48.988937,160.13115,-13.953001,-3.953,false,0.1,true,1.0,true,1.0
"2112",-49.37878,159.65671,-4.542,-1.287,false,0.1,true,1.0,true,1.0
"2113",-56.228676,506.92093,0.0,0.0,false,0.1,false,0.0,false,0.0
"2114",-57.51546,162.84251,-70.776,-20.053,false,0.1,true,1.0,true,1.0
"2115",-52.23573,13.868352,184.20337,-20.5,true,0.1,true,1.0,true,1.0
"2116",-54.159847,13.932571,184.20337,-20.5,true,0.1,true,1.0,true,1.0
"2117",-51.596474,13.830614,184.20337,-20.5,true,0.1,true,1.0,true,1.0
"2118",-51.088688,13.811716,184.20337,-20.5,true,0.1,true,1.0,true,1.0
"2119",-53.70746,13.917659,184.20337,-20.5,true,0.1,true,1.0,true,1.0
"2120",-51.340195,13.938,184.20337,-3.0509949,true,0.1,true,1.0,true,1.0
"2121",-59.93566,162.00006,-2.334,-0.661,false,0.1,true,1.0,true,1.0
"2122",-61.138,160.42073,-6.723,-1.905,false,0.1,true,1.0,true,1.0
"2123",-27.0294,165.5969,136.27939,-26.159998,true,0.1,true,1.0,true,1.0
"2124",-67.27343,159.04572,-21.285,-6.031,false,0.1,true,1.0,true,1.0
"2125",-67.338104,159.92513,-4.056,-1.149,false,0.1,true,1.0,true,1.0
"2126",-67.004745,162.1105,-14.235001,-4.033,false,0.1,true,1.0,true,1.0
"2127",-33.96745,520.0011,216.44902,47.55671,true,0.1,true,1.0,true,1.0
"2128",-32.477604,165.84024,0.0,0.0,false,0.1,false,0.0,false,0.0
"2129",-66.105354,159.77815,-6.633,-1.879,false,0.1,true,1.0,true,1.0
"2130",-42.30008,161.11746,0.0,0.0,false,0.1,false,0.0,false,0.0
"2131",-39.711273,114.44451,0.0,0.0,false,0.1,false,0.0,false,0.0
"2132",-41.450413,116.27649,-11.94,-3.383,false,0.1,true,1.0,true,1.0
"2133",-60.522717,163.07906,-5.679,-1.609,false,0.1,true,1.0,true,1.0
"3001",-56.072548,231.06879,0.0,0.0,false,0.1,false,0.0,false,0.0
"3002",-58.552227,114.15726,-112.86,-31.976997,false,0.1,true,1.0,true,1.0
"3003",-18.242493,116.602234,0.0,0.0,false,0.1,false,0.0,false,0.0
"3004",-16.640753,18.162579,28.12987,-5.4,true,0.1,true,1.0,true,1.0
"3005",-58.525475,116.227646,-7.3409996,-2.08,false,0.1,true,1.0,true,1.0
"3006",-26.875542,114.98193,-7.3470006,-2.082,false,0.1,true,1.0,true,1.0
"3007",-24.72227,116.41754,-14.964,-4.24,false,0.1,true,1.0,true,1.0
"3008",-37.1805,113.96908,-19.809,-5.612,false,0.1,true,1.0,true,1.0
"3009",-31.248222,116.29019,-12.540001,-3.553,false,0.1,true,1.0,true,1.0
"3010",-57.528854,114.66785,-4.671,-1.323,false,0.1,true,1.0,true,1.0
"3011",-61.464428,115.825424,-27.138,-7.689,false,0.1,true,1.0,true,1.0
"3012",-61.05818,115.97814,-0.564,-0.16,false,0.1,true,1.0,true,1.0
"3013",-28.586369,116.81559,-64.557,-18.291,false,0.1,true,1.0,true,1.0
"3014",-53.579002,116.61719,-22.002,-6.234,false,0.1,true,1.0,true,1.0
"3015",-17.00569,116.28269,-5.364,-1.52,false,0.1,true,1.0,true,1.0
"3016",-21.981676,116.05054,0.0,0.0,false,0.1,false,0.0,false,0.0
"3017",-16.777863,18.18,127.12941,3.67136,true,0.1,true,1.0,true,1.0
"3018",-29.152266,235.28915,0.0,0.0,false,0.1,false,0.0,false,0.0
"3019",-30.773048,117.30756,0.0,0.0,false,0.1,false,0.0,false,0.0
"3020",-25.010757,14.214008,112.49949,12.493992,true,0.1,true,1.0,true,1.0
"3021",-35.739414,114.91078,-1.941,-0.55,false,0.1,true,1.0,true,1.0
"3022",-18.119549,114.53842,-24.591,-6.967,false,0.1,true,1.0,true,1.0
"3023",-26.98489,117.29979,-10.407,-2.949,false,0.1,true,1.0,true,1.0
"3024",-31.218428,116.811356,-10.131,-2.87,false,0.1,true,1.0,true,1.0
"3025",-45.625698,114.24976,-13.674,-3.874,false,0.1,true,1.0,true,1.0
"3026",-36.85164,235.52798,0.0,0.0,false,0.1,false,0.0,false,0.0
"3027",-37.433323,116.95164,0.0,0.0,false,0.1,false,0.0,false,0.0
"3028",-34.24913,18.664772,149.99931,42.591476,true,0.1,true,1.0,true,1.0
"3029",-53.839756,117.541756,-4.866,-1.379,false,0.1,true,1.0,true,1.0
"3030",-40.18387,115.948685,-129.72,-36.754,false,0.1,true,1.0,true,1.0
"3031",-26.25152,114.676346,-14.733,-4.174,false,0.1,true,1.0,true,1.0
"3032",-27.142778,114.98998,-72.864,-20.645,false,0.1,true,1.0,true,1.0
"3033",-15.052163,115.83131,0.0,0.0,false,0.1,false,0.0,false,0.0
"3034",-5.7737803,22.660013,97.86956,18.152857,true,0.1,true,1.0,true,1.0
"3035",-44.73635,114.54261,-3.4649997,-0.98200005,false,0.1,true,1.0,true,1.0
"3036",-41.901142,114.18545,-5.802,-1.644,false,0.1,true,1.0,true,1.0
"3037",-25.530428,235.2576,0.0,0.0,false,0.1,false,0.0,false,0.0
"3038",-20.11957,115.44689,0.0,0.0,false,0.1,false,0.0,false,0.0
"3039",-22.93181,14.294208,156.74928,44.52,true,0.1,true,1.0,true,1.0
"3040",-34.461723,113.87007,-14.607,-4.139,false,0.1,true,1.0,true,1.0
"3041",-29.292862,233.72278,0.0,0.0,false,0.1,false,0.0,false,0.0
"3042",-18.831867,115.260445,-8.754,-2.48,false,0.1,true,1.0,true,1.0
"3043",-29.292862,14.023367,0.0,0.0,false,0.1,false,0.0,false,0.0
"3044",-29.292862,14.023367,0.0,0.0,false,0.1,false,0.0,false,0.0
"3045",-29.292862,14.023365,0.0,0.0,false,0.1,false,0.0,false,0.0
"3046",-34.754215,232.84888,0.0,0.0,false,0.1,false,0.0,false,0.0
"3047",-20.524035,117.30012,0.0,0.0,false,0.1,false,0.0,false,0.0
"3048",-41.666225,509.00488,180.74918,51.33,true,0.1,true,1.0,true,1.0
"3049",-30.029018,115.03899,-10.584,-2.999,false,0.1,true,1.0,true,1.0
"3050",-34.096043,233.20819,0.0,0.0,false,0.1,false,0.0,false,0.0
"3051",-36.012024,114.48743,-145.29001,-41.165997,false,0.1,true,1.0,true,1.0
"3052",-58.96174,114.72811,-8.076,-2.288,false,0.1,true,1.0,true,1.0
"3053",-27.206573,235.97841,0.0,0.0,false,0.1,false,0.0,false,0.0
"3054",-26.720018,115.665695,0.0,0.0,false,0.1,false,0.0,false,0.0
"3055",-24.316017,14.352033,183.87917,50.0412,true,0.1,true,1.0,true,1.0
"3056",-21.725332,14.352024,183.87917,31.704521,true,0.1,true,1.0,true,1.0
"3057",-21.892916,14.352016,183.87917,30.29995,true,0.1,true,1.0,true,1.0
"3058",-24.012836,236.66699,0.0,0.0,false,0.1,false,0.0,false,0.0
"3059",-17.313526,115.903534,0.0,0.0,false,0.1,false,0.0,false,0.0
"3060",-16.42646,18.72001,124.219444,16.030407,true,0.1,true,1.0,true,1.0
"3061",-18.603775,18.72001,124.219444,17.911148,true,0.1,true,1.0,true,1.0
"3062",-21.293188,18.72002,124.219444,27.30751,true,0.1,true,1.0,true,1.0
"3063",-20.136568,18.72002,124.219444,20.389366,true,0.1,true,1.0,true,1.0
"3064",-18.478006,116.7882,0.0,0.0,false,0.1,false,0.0,false,0.0
"3065",-12.358505,17.999994,60.369724,-8.381414,true,0.1,true,1.0,true,1.0
"3066",-42.957302,115.100334,-22.035,-6.243,false,0.1,true,1.0,true,1.0
"3067",-19.8444,117.96045,0.0,0.0,false,0.1,false,0.0,false,0.0
"3068",-16.947748,20.800026,112.49949,30.836296,true,0.1,true,1.0,true,1.0
"3069",-29.611115,114.55932,-3.813,-1.08,false,0.1,true,1.0,true,1.0
"3070",-21.146688,116.98615,0.0,0.0,false,0.1,false,0.0,false,0.0
"3071",-16.547646,24.066772,127.649414,-24.51,true,0.1,true,1.0,true,1.0
"3072",-38.787407,115.361015,-5.985,-1.6960001,false,0.1,true,1.0,true,1.0
"3073",-54.68693,115.11562,0.0,0.0,false,0.1,false,0.0,false,0.0
"3074",-52.164467,13.8,74.84966,-1.9435883,true,0.1,true,1.0,true,1.0
"3075",-40.364983,114.41179,-12.183,-3.4520001,false,0.1,true,1.0,true,1.0
"3076",-56.139526,114.69008,-10.794,-3.058,false,0.1,true,1.0,true,1.0
"3077",-28.085789,115.04538,-68.655,-19.452,false,0.1,true,1.0,true,1.0
"3078",-25.880589,234.2032,0.0,0.0,false,0.1,false,0.0,false,0.0
"3079",-24.089931,163.29094,0.0,0.0,false,0.1,false,0.0,false,0.0
"3080",-21.190895,115.51604,0.0,0.0,false,0.1,false,0.0,false,0.0
"3081",-19.784866,20.800035,186.74913,40.90271,true,0.1,true,1.0,true,1.0
"3082",-28.073133,233.99539,0.0,0.0,false,0.1,false,0.0,false,0.0
"3083",-24.25121,116.29307,0.0,0.0,false,0.1,false,0.0,false,0.0
"3084",-18.201197,13.799996,174.36919,-5.2905083,true,0.1,true,1.0,true,1.0
"3085",-18.444859,115.41946,0.0,0.0,false,0.1,false,0.0,false,0.0
"3086",-11.49773,13.2,56.249744,-0.108098984,true,0.1,true,1.0,true,1.0
"3087",-18.444859,13.248144,0.0,0.0,false,0.1,false,0.0,false,0.0
"3088",-33.275597,234.60068,0.0,0.0,false,0.1,false,0.0,false,0.0
"3089",-35.944305,164.12701,0.0,0.0,false,0.1,false,0.0,false,0.0
"3090",-36.61252,164.14981,0.0,0.0,false,0.1,false,0.0,false,0.0
"3091",-37.5138,117.29993,0.0,0.0,false,0.1,false,0.0,false,0.0
"3092",-26.430586,14.352016,149.99931,30.826664,true,0.1,true,1.0,true,1.0
"3093",-58.33778,114.69939,-5.046,-1.43,false,0.1,true,1.0,true,1.0
"3094",-23.297785,116.57875,0.0,0.0,false,0.1,false,0.0,false,0.0
"3095",-15.357514,18.72002,90.449585,21.161509,true,0.1,true,1.0,true,1.0
"3096",-21.483356,234.52325,0.0,0.0,false,0.1,false,0.0,false,0.0
"3097",-19.628616,116.85156,0.0,0.0,false,0.1,false,0.0,false,0.0
"3098",-12.802332,14.352016,119.99946,21.803713,true,0.1,true,1.0,true,1.0
"3099",-28.882957,114.83323,-12.078,-3.422,false,0.1,true,1.0,true,1.0
"3100",-35.01876,115.04327,-8.526,-2.416,false,0.1,true,1.0,true,1.0
"3101",-48.151123,115.204155,-9.431999,-2.6719997,false,0.1,true,1.0,true,1.0
