"ID","MW1","MVAr1","MW2","MVAr2","InService","SETelemMW1","SETelemMVAr1","SETelemMW2","SETelemMVAr2","SESigmaMW1","SESigmaMVAr1","SESigmaMW2","SESigmaMVAr2"
"tx2-8095-8094-1:wnd1",-172.36848,-27.34108,172.49597,36.722565,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8086-8085-1:wnd1",-36.96164,1.1586189,36.986237,-0.26845932,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8084-8083-1:wnd1",-125.51148,-11.635208,125.87769,21.418571,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8088-8082-1:wnd1",895.18994,157.04803,-894.57904,-111.91406,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8087-8082-1:wnd1",1.1920929E-5,-7.6293945E-4,1.1920929E-5,-7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8083-8082-1:wnd1",-325.02206,-28.759003,325.33627,44.70749,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8076-8075-1:wnd1",-178.42912,0.0207901,178.73045,12.254906,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8080-8074-1:wnd1",234.24323,10.375595,-234.12924,-1.2447357,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8079-8074-1:wnd1",234.24348,10.961914,-234.13983,-3.0319214,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8078-8074-1:wnd1",234.24318,9.465027,-234.09296,0.70877075,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8077-8074-1:wnd1",234.24332,11.076736,-234.16037,-1.4148712,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8075-8074-2:wnd1",-196.38457,1.6189575,196.48697,9.285736,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8075-8074-1:wnd1",-196.38457,1.6189575,196.48697,9.285736,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8069-8068-1:wnd1",-46.12091,3.0239105,46.136158,-1.9100189,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8071-8067-1:wnd1",922.3143,-81.89392,-921.1139,171.83151,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8070-8067-1:wnd1",-5.9604645E-6,0.0,1.7881393E-5,0.0015258789,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8068-8067-1:wnd1",-42.833996,16.394997,42.841103,-15.697098,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8059-8058-1:wnd1",-54.484676,-5.236435,54.540688,7.1516037,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8061-8057-1:wnd1",0.0,7.6293945E-4,0.0,7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8060-8057-1:wnd1",1.1920929E-5,7.6293945E-4,1.1920929E-5,7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8058-8057-1:wnd1",23.42805,-39.035416,-23.424234,39.450455,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8045-8044-1:wnd1",-236.87906,-4.536438,237.11076,17.78717,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8051-8043-1:wnd1",0.0,-7.6293945E-4,0.0,-7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8050-8043-1:wnd1",-5.9604645E-6,-3.8146973E-4,-5.9604645E-6,-3.8146973E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8049-8043-1:wnd1",172.18735,-19.17038,-172.13771,21.807861,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8048-8043-1:wnd1",172.18733,87.86507,-171.99644,-78.525925,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8047-8043-1:wnd1",-1.1920929E-5,-7.6293945E-4,-1.1920929E-5,-7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8046-8043-1:wnd1",172.18733,-19.169617,-172.14926,23.139954,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8044-8043-1:wnd1",-445.7072,-16.542053,445.88193,33.644104,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8032-8031-1:wnd1",-212.41747,-10.599518,212.85365,25.689125,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8036-8030-1:wnd1",1.1920929E-5,7.6293945E-4,-5.9604645E-6,-7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8035-8030-1:wnd1",0.0,7.6293945E-4,0.0,7.6293945E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8034-8030-1:wnd1",0.0,0.0,0.0,0.0,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8033-8030-1:wnd1",5.9604645E-6,0.0,5.9604645E-6,0.0,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8031-8030-1:wnd1",-191.27318,-49.75586,191.2994,52.85721,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8024-8023-1:wnd1",32.99991,0.0,-32.883106,1.9871235,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8019-8018-2:wnd1",-212.85992,28.771019,213.36987,-12.549973,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8019-8018-1:wnd1",-212.85992,28.771019,213.36987,-12.549973,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8005-8004-2:wnd1",-180.35422,37.656403,180.44887,-33.598328,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-8005-8004-1:wnd1",-180.35422,37.656403,180.44887,-33.598328,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7430-7429-1:wnd1",-77.43658,-18.799305,77.57056,24.363518,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7429-7428-1:wnd1",-140.46858,-97.91336,140.54077,101.405334,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7424-7423-3:wnd1",-167.20847,-33.84533,167.51341,46.48819,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7424-7423-2:wnd1",-167.20847,-33.84533,167.51341,46.48819,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7424-7423-1:wnd1",-167.20847,-33.84533,167.51341,46.48819,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7423-7422-1:wnd1",-574.40137,-203.92227,574.9012,235.95047,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7421-7420-2:wnd1",-119.83384,-16.257381,119.99285,26.51949,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7421-7420-1:wnd1",-119.83384,-16.257381,119.99285,26.51949,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7416-7415-1:wnd1",-40.41111,-5.451107,40.431984,7.0329666,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7415-7414-1:wnd1",-18.679356,-12.892342,18.681349,13.110542,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7410-7409-3:wnd1",-212.1552,-29.585075,212.40895,48.020744,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7410-7409-2:wnd1",-212.1552,-29.585075,212.40895,48.020744,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7410-7409-1:wnd1",-212.1552,-29.585075,212.40895,48.020744,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7408-7407-1:wnd1",-69.3789,-21.569824,69.44142,25.839043,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7407-7406-1:wnd1",-136.16304,-12.648773,136.19916,15.250397,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7402-7401-1:wnd1",-259.29785,-20.842552,259.62634,42.448997,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7401-7400-1:wnd1",-721.22705,-97.40906,721.7914,137.73499,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7391-7390-1:wnd1",-77.95287,-31.53267,78.0566,34.61628,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7390-7389-1:wnd1",-443.9527,-79.7287,444.3243,101.84326,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7368-7367-3:wnd1",-224.10156,-18.942642,224.53487,37.71572,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7368-7367-2:wnd1",-224.10156,-18.942642,224.53487,37.71572,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7368-7367-1:wnd1",-224.10156,-18.942642,224.53487,37.71572,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7379-7366-1:wnd1",183.14645,49.267197,-183.04337,-41.94374,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7378-7366-1:wnd1",183.14645,45.66574,-183.0279,-37.81395,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7377-7366-1:wnd1",183.14648,56.132126,-183.0413,-49.692917,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7376-7366-1:wnd1",183.14638,44.005203,-183.03159,-35.810852,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7375-7366-1:wnd1",183.14645,40.540314,-183.00003,-31.731033,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7374-7366-1:wnd1",106.96973,41.479492,-106.92105,-38.375854,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7373-7366-1:wnd1",106.96987,54.599762,-106.95642,-53.00827,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7372-7366-1:wnd1",106.96964,33.73413,-106.912636,-30.056381,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7371-7366-1:wnd1",106.96969,31.585121,-106.91333,-27.670097,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7370-7366-1:wnd1",106.96964,26.384544,-106.8967,-21.763039,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7369-7366-1:wnd1",106.96971,32.84378,-106.908356,-29.089737,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7367-7366-2:wnd1",-594.2352,-82.33948,594.9698,130.1239,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7367-7366-1:wnd1",-594.2352,-82.33948,594.9698,130.1239,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7348-7347-2:wnd1",-244.59605,-24.50447,244.96353,40.497208,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7348-7347-1:wnd1",-244.59605,-24.50447,244.96353,40.497208,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7361-7346-1:wnd1",102.412605,32.383728,-102.38488,-29.755402,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7360-7346-1:wnd1",224.57022,52.938843,-224.46684,-45.487213,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7359-7346-1:wnd1",224.57022,86.668396,-224.50056,-81.81534,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7358-7346-1:wnd1",224.57022,39.15901,-224.42613,-28.931046,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7357-7346-1:wnd1",16.253942,8.299446,-16.251902,-8.17337,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7356-7346-1:wnd1",591.0126,128.80707,-590.60675,-108.2077,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7355-7346-1:wnd1",591.0647,123.246765,-590.8625,-100.43182,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7354-7346-1:wnd1",591.06464,124.15161,-590.8623,-101.52435,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7353-7346-1:wnd1",594.8389,76.47705,-594.2071,-36.473846,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7352-7346-1:wnd1",312.95297,49.121094,-312.6375,-33.766174,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7351-7346-1:wnd1",312.95303,47.2332,-312.66595,-30.710983,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7350-7346-1:wnd1",312.95297,60.06775,-312.74643,-47.431946,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7349-7346-1:wnd1",312.9531,139.40277,-312.86633,-133.29163,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7347-7346-2:wnd1",-699.20154,-96.81091,699.8722,144.04602,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7347-7346-1:wnd1",-699.20154,-96.81091,699.8722,144.04602,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7343-7342-2:wnd1",-109.64678,-24.498558,109.89053,35.46076,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7343-7342-1:wnd1",-109.64678,-24.498558,109.89053,35.46076,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7342-7341-1:wnd1",-749.66943,-46.629333,750.6173,116.42914,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7333-7332-3:wnd1",-255.32672,-23.797607,255.94235,49.520874,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7333-7332-2:wnd1",-255.32672,-23.797607,255.94235,49.520874,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7333-7332-1:wnd1",-255.32672,-23.797607,255.94235,49.520874,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7335-7331-1:wnd1",137.80861,153.8971,-137.74152,-150.22812,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7334-7331-1:wnd1",0.0,-1.9073486E-4,1.1920929E-5,3.8146973E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7332-7331-1:wnd1",-307.93906,-64.56032,308.17047,80.942535,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7329-7327-1:wnd1",30.96465,42.23976,-30.93827,-41.020584,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7328-7327-1:wnd1",-71.17644,-12.325287,71.258224,14.494896,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7322-7321-1:wnd1",-83.80195,-14.242935,83.94125,19.318295,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7326-7320-1:wnd1",37.82265,-13.821411,-37.820076,14.035034,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7325-7320-1:wnd1",37.822624,-13.820267,-37.818047,14.262772,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7324-7320-1:wnd1",37.822697,-13.819504,-37.8178,14.260483,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7323-7320-1:wnd1",37.82263,-13.819504,-37.817146,14.145279,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7321-7320-1:wnd1",-143.36475,-41.75644,143.41336,45.3125,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7313-7312-1:wnd1",-98.76024,-24.523354,98.85994,31.322002,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7306-7305-1:wnd1",-170.9623,-15.423012,171.18954,29.244804,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7311-7304-1:wnd1",192.8294,98.420715,-192.74583,-93.2663,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7310-7304-1:wnd1",96.4097,49.210167,-96.34134,-45.08915,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7309-7304-1:wnd1",0.0,-1.9073486E-4,0.0,-1.9073486E-4,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7308-7304-1:wnd1",96.40974,49.210358,-96.38658,-46.9368,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7307-7304-1:wnd1",96.409805,49.17946,-96.371284,-46.79146,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7305-7304-1:wnd1",-595.9013,0.017547607,596.4845,42.552948,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7289-7282-1:wnd1",42.449825,0.0,-42.42301,1.2254715,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7288-7282-1:wnd1",21.219917,4.7683716E-5,-21.199726,0.8216381,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7287-7282-1:wnd1",21.219925,9.536743E-5,-21.205738,0.7716179,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7286-7282-1:wnd1",21.21992,-4.7683716E-5,-21.196356,0.8911133,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7285-7282-1:wnd1",21.219938,0.0,-21.214016,0.38747787,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7284-7282-1:wnd1",1.4901161E-6,4.7683716E-5,-7.4505806E-7,-2.3841858E-5,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7283-7282-1:wnd1",-113.25296,-19.640827,113.58824,28.964138,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7281-7278-1:wnd1",0.0,0.0,0.0,0.0,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7280-7278-1:wnd1",0.0,9.536743E-5,-2.9802322E-6,-9.536743E-5,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7279-7278-1:wnd1",-72.50245,-3.0516624,72.5703,7.192135,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7275-7274-1:wnd1",-25.195194,-1.1169434,25.210608,1.8961906,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7265-7264-2:wnd1",-295.9786,-33.79574,296.4468,62.32872,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7265-7264-1:wnd1",-295.9786,-33.79574,296.4468,62.32872,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7270-7263-1:wnd1",180.77342,-20.121002,-180.71361,23.90747,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7269-7263-1:wnd1",90.38676,-10.059929,-90.35674,13.245392,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7268-7263-1:wnd1",90.38683,-10.059357,-90.37109,11.159515,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7267-7263-1:wnd1",90.38672,-10.06012,-90.332146,13.601303,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7266-7263-1:wnd1",303.74802,-33.810425,-303.63242,40.667725,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7264-7263-2:wnd1",-669.8021,-72.099304,670.37,107.87735,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7264-7263-1:wnd1",-669.8021,-72.099304,670.37,107.87735,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7262-7261-1:wnd1",-152.70023,23.226547,152.83551,-17.543411,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7253-7252-1:wnd1",-179.12558,-34.657288,179.42357,45.381927,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7229-7228-3:wnd1",-234.69638,-27.563095,234.93614,37.60414,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7229-7228-2:wnd1",-234.69638,-27.563095,234.93614,37.60414,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7229-7228-1:wnd1",-234.69638,-27.563095,234.93614,37.60414,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7228-7227-1:wnd1",-651.46716,-130.11017,652.16266,177.83737,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7206-7205-1:wnd1",-81.03438,-0.24023056,81.17906,6.0544014,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7212-7204-1:wnd1",178.00145,26.55487,-177.88464,-18.897629,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7211-7204-1:wnd1",178.00154,40.955353,-177.92442,-36.104584,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7210-7204-1:wnd1",178.00153,29.199219,-177.86012,-22.61734,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7209-7204-1:wnd1",762.8616,111.06415,-762.477,-75.95825,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7208-7204-1:wnd1",762.8618,84.90982,-762.15375,-34.632874,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7207-7204-1:wnd1",5.9604645E-6,0.0,5.9604645E-6,0.0,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7205-7204-1:wnd1",-569.0135,-73.08807,569.4528,104.93469,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7201-7200-3:wnd1",-169.91077,0.8518219,170.08199,10.087013,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7201-7200-2:wnd1",-169.91077,0.8518219,170.08199,10.087013,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7201-7200-1:wnd1",-169.91077,0.8518219,170.08199,10.087013,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7200-7199-1:wnd1",-526.3104,-62.905884,526.86273,101.89819,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7188-7187-4:wnd1",-488.2865,-30.353546,488.93622,74.60518,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7188-7187-3:wnd1",-488.2865,-30.353546,488.93622,74.60518,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7188-7187-2:wnd1",-488.26074,-30.884552,488.86234,75.13809,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7188-7187-1:wnd1",-488.26074,-30.884552,488.86234,75.13809,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7197-7186-1:wnd1",230.30441,117.52014,-230.25406,-113.7146,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7196-7186-1:wnd1",230.30421,76.745605,-230.23198,-71.52405,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7195-7186-1:wnd1",230.30429,42.2657,-230.15442,-33.232117,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7194-7186-1:wnd1",230.30424,49.07608,-230.19969,-41.194153,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7193-7186-1:wnd1",7.4789524,3.7948608,-7.4786367,-3.7757874,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7192-7186-1:wnd1",34.901924,17.810059,-34.894676,-17.280006,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7191-7186-1:wnd1",0.0,0.0,0.0,0.0,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7190-7186-1:wnd1",47.865833,13.810158,-47.855072,-12.560272,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7189-7186-1:wnd1",6.880972,3.4921646,-6.880617,-3.4683228,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7187-7186-2:wnd1",-880.8153,-115.36102,881.9022,185.76736,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7187-7186-1:wnd1",-880.8153,-115.36102,881.9022,185.76736,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7185-7184-3:wnd1",-139.2385,-27.33612,139.38568,33.721733,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7185-7184-2:wnd1",-139.2385,-27.33612,139.38568,33.721733,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7185-7184-1:wnd1",-139.2385,-27.33612,139.38568,33.721733,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7177-7176-3:wnd1",-186.55235,-37.12082,186.94386,53.863716,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7177-7176-2:wnd1",-186.55235,-37.12082,186.94386,53.863716,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7177-7176-1:wnd1",-186.55235,-37.12082,186.94386,53.863716,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7176-7175-2:wnd1",-345.75314,-109.08356,345.9992,125.16785,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7176-7175-1:wnd1",-345.75314,-109.08356,345.9992,125.16785,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7172-7171-1:wnd1",-221.34708,10.506058,221.47627,-2.1705627,true,true,true,true,true,1.0,1.0,1.0,1.0
"tx2-7161-7160-3:wnd1",-299.56232,-36.89804,299.89847,55.08461,true,true,true,true,true,1.0,1.0,1.0,1.0
