"ID","MW1","MVAr1","MW2","MVAr2","InService","SETelemMW1","SETelemMVAr1","SETelemMW2","SETelemMVAr2","SESigmaMW1","SESigmaMVAr1","SESigmaMW2","SESigmaMVAr2"
"ln-1016-1068-1",49.234097,5.6708336,-48.55019,-4.0987015,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1017-1018-1",-29.897833,6.0830116,30.21183,-6.3153267,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1017-1029-1",8.87183,-9.652138,-8.820343,7.7757835,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1017-1037-1",81.5289,-10.738182,-81.00128,12.618065,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1017-1047-1",-77.81283,9.400654,80.118004,-1.7701149,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1018-1024-1",-30.279087,6.294632,30.387306,-6.511402,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1019-1040-1",-19.397867,11.032915,19.664812,-13.399887,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1019-1045-1",90.878204,31.98185,-89.47315,-29.026031,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1019-1071-1",1.2243748,20.844269,-1.2048721,-21.260834,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1019-1071-2",1.2243748,20.844269,-1.2048721,-21.260834,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1019-1084-1",-133.01169,42.166473,138.84361,-13.570976,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1020-1025-1",-35.361816,3.5966873,35.467003,-3.741455,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1020-1084-1",74.58587,-14.151382,-73.97573,16.95509,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1020-3059-1",17.839098,-2.2296906,-17.77792,1.8277168,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1020-3130-1",107.282425,9.666061,-106.120346,-2.6830673,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1022-1028-1",22.264076,-10.315704,-22.183048,9.005737,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1022-1028-2",22.264076,-10.315704,-22.183048,9.005737,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1024-1090-1",-90.20333,-10.435104,91.40294,14.866257,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1027-1045-1",20.269049,-6.682968,-20.152033,5.600548,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1027-1056-1",-117.54017,26.802921,122.30523,-16.1273,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1028-3109-1",35.00576,-20.66803,-34.938335,20.663834,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1029-1056-1",-71.019615,8.881092,72.09446,-4.484844,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1030-1038-1",-16.673529,0.35688877,16.88175,-5.746579,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1030-1083-1",-14.558405,1.3572931,14.703623,-6.3122272,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1032-1036-1",1.0365248,5.872345,-1.0277629,-7.4359894,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1032-1038-1",-8.434701,-3.1229496,8.468533,1.6629219,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1033-1081-1",-25.893234,2.3094177,25.913954,-8.059692,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1033-3050-1",111.876274,-10.736561,-110.15588,1.2549877,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1034-1067-1",21.806383,10.614777,-21.758724,-10.966492,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1036-1088-1",-11.809278,3.8021088,11.842442,-5.390167,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1037-1071-1",-15.499997,-39.9601,15.6259775,39.968872,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1038-1082-1",-19.27452,-17.078209,19.344711,16.628838,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1038-1083-1",32.062317,2.1131516,-31.962395,-2.3345947,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1040-1090-1",-60.94681,1.7028332,62.087334,1.4359474,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1041-1065-1",0.9839535,-10.608292,-0.97961426,10.306931,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1041-1067-1",23.822594,7.288742,-23.797703,-7.435608,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1041-1067-2",23.822594,7.288742,-23.797703,-7.435608,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1044-3019-1",40.923138,-15.398407,-40.181137,16.218805,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1044-3130-1",-53.8842,11.72595,54.74668,-8.734798,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1045-1064-1",12.305045,-4.1526794,-12.295556,3.6251068,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1046-1087-1",-25.292038,-1.3242245,25.49553,-0.034189224,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1046-3009-1",14.340043,-1.7787933,-14.226622,-1.7999172,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1047-1085-1",43.218758,-4.67577,-43.04073,4.6572685,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1053-1081-1",57.245564,-7.522583,-57.147717,2.439499,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1054-1056-1",16.04216,-21.780777,-15.881491,21.048164,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1054-1089-1",-30.28519,17.741753,31.449663,-17.553497,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1055-1089-1",72.54198,-1.7986774,-69.921616,6.6566467,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1056-1061-1",-86.00498,23.096514,87.820854,-14.65416,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1056-1065-1",-92.51324,24.610853,94.61265,-14.549303,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1058-1069-1",-37.638237,0.21514893,37.738083,-0.4070282,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1058-1069-2",-37.638237,0.21514893,37.738083,-0.4070282,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1058-1087-1",31.286217,-2.013588,-31.139446,1.1604309,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1058-1087-2",31.286217,-2.013588,-31.139446,1.1604309,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1061-3042-1",-21.532393,4.4772625,21.805023,-6.335497,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1068-1088-1",-7.515812,-11.78627,7.567745,9.591675,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1069-1082-1",-19.395638,3.612709,19.475674,-4.73032,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1079-3048-1",130.42093,-28.063965,-130.19849,-73.77014,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1079-3048-2",130.42093,-28.063965,-130.19849,-73.77014,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1081-3058-1",-97.80483,-7.886505,98.666664,-1.1631012,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1084-3130-1",30.797173,11.487007,-30.572437,-11.801052,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1085-1086-1",25.672318,-5.0380707,-25.443565,3.783369,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1085-1090-1",-2.6345015,-5.282259,2.6393175,2.9544353,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1091-2029-1",17.039085,-8.356762,-16.930496,0.07777214,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1091-2048-1",11.194563,9.933376,-11.138749,-14.558601,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-1091-2098-1",-39.14261,-4.6649933,39.220905,3.7597656,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2001-2022-1",-53.192616,-5.1359177,53.428505,4.42276,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2001-2027-1",14.797974,-5.7418823,-14.775276,3.7801743,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2002-2021-1",-532.3136,-19.046783,535.01013,-28.303528,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2002-2101-1",381.85254,10.784912,-381.40833,-30.514526,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2003-2038-1",38.02662,6.0871124,-37.97493,-6.83136,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2003-2047-1",112.36467,-2.242279,-112.20331,2.9426575,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2007-2114-1",-60.256958,-4.166603,60.576393,3.3906937,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2007-2122-1",52.343132,1.9268036,-52.109383,-2.7751923,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2008-2014-1",10.187197,-1.4112473,-10.165644,-3.5535812,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2008-2052-1",-18.039585,-0.8099556,18.095493,-3.1795502,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2009-2049-1",-106.37402,12.210178,107.78488,-7.5386047,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2009-2082-1",1.0241985,16.0923,-1.0032177,-17.555046,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2009-2109-1",70.865295,8.385658,-70.49451,-8.336639,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2010-2061-1",7.3694587,-10.8335495,-7.3399067,5.847168,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2010-2079-1",-28.081535,-8.624077,28.250122,5.0222397,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2010-2091-1",-29.60291,5.206871,29.830301,-9.5541,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2011-2127-1",251.49289,-67.73682,-250.89307,-24.391174,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2012-2041-1",-80.32966,15.880394,81.07851,-15.673637,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2012-2052-1",42.034794,0.3282547,-41.71753,-3.5149574,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2012-2093-1",31.98347,-14.4592285,-31.87356,12.566948,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2012-2123-1",-130.90706,27.305794,132.49745,-22.924423,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2014-2029-1",-13.805413,-3.232956,13.8381,-0.9572983,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2015-2037-1",8.964443,-21.86451,-8.918285,20.331955,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2015-5014-1",-13.110542,20.689201,13.173676,-22.315598,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2016-2043-1",-19.619465,4.3006897,19.643688,-5.416107,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2016-2069-1",-17.17558,-9.797668,17.206955,8.195686,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2016-2069-2",-17.17558,-9.797668,17.206955,8.195686,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2017-2096-1",-263.6019,-57.730484,265.21594,-154.06532,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2017-2127-1",295.35254,-67.49649,-294.6681,-6.388855,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2018-2093-1",-31.755877,10.38723,31.873512,-12.566757,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2020-2045-1",151.25522,3.2073975,-151.02997,-2.2247314,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2020-2055-1",-193.51865,-15.185547,193.90927,17.616272,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2021-2113-1",-432.5554,43.59131,432.74078,-49.749756,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2022-2040-1",10.9347105,-3.3011436,-10.908794,-1.3957977,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2022-2064-1",73.405075,5.0987244,-73.10986,-5.1584244,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2025-2055-1",-38.640213,-18.262482,38.682556,17.984009,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2025-2067-1",2.2058487,7.936859,-2.2033691,-8.56781,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2026-2058-1",-67.69917,11.976814,68.761086,-13.3758545,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2026-2128-1",50.32811,-16.897202,-50.02923,15.43541,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2027-2090-1",11.725712,-4.6473503,-11.701345,1.2371063,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2028-2045-1",-130.4727,6.105423,131.10904,-3.4118652,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2028-2109-1",-42.683315,-1.7242432,42.875336,0.51174164,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2028-2112-1",160.06036,-8.088303,-159.08723,12.74147,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2030-2106-1",50.704338,-9.005356,-50.3891,8.013916,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2030-2122-1",-89.819405,-2.0776749,90.42301,3.4740448,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2031-2048-1",27.280283,-16.136265,-27.068758,11.854839,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2031-2087-1",-32.651688,14.61916,32.93264,-18.25676,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2032-2114-1",-46.99073,-1.3614655,47.22943,0.11672974,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2032-2122-1",44.33098,0.6072998,-44.056656,-2.3226738,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2033-2129-1",25.940132,-6.7855835,-25.902367,5.896759,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2033-5288-1",-38.037445,3.3535004,38.174915,-4.7124863,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2034-2043-1",22.778988,-5.3718567,-22.755432,4.5345306,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2034-2046-1",-26.697445,4.262924,26.731491,-5.1200867,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2035-2066-1",-51.020027,7.117939,51.39245,-9.143162,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2035-2091-1",46.868526,-8.298016,-46.461296,4.842949,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2036-2055-1",-67.085266,-0.69732666,67.183876,0.6614685,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2036-2082-1",30.441475,-9.680939,-30.41687,9.288788,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2037-2065-1",147.35493,-29.260254,-146.40898,33.60405,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2037-2110-1",-141.53003,8.0513,142.15431,-5.285263,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2038-2081-1",36.104107,6.2984467,-36.018517,-7.680893,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2039-2086-1",-54.287956,10.369492,54.558563,-10.841751,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2039-5285-1",-16.384888,-3.783989,16.401339,2.2789001,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2039-5455-1",65.76638,-7.9795837,-65.59706,7.931137,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2040-2114-1",-24.52221,1.3589859,24.663115,-5.846119,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2040-2121-1",22.80693,-3.544426,-22.760868,1.8756866,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2041-2058-1",-15.235472,1.2184143,15.264511,-4.3548584,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2044-2065-1",-7.5616837,5.624008,7.5720787,-7.6589584,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2044-2102-1",-12.546277,-11.318874,12.583637,8.466339,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2046-2063-1",-42.973137,0.5191803,43.0398,-1.2527466,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2047-2092-1",101.436905,-5.995178,-101.054474,7.120514,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2048-2079-1",32.52077,1.0914326,-32.224144,-6.1487675,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2049-2061-1",-118.03188,4.6333313,119.2922,0.032806396,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2050-2090-1",-29.783869,-3.1161308,29.99543,-0.8547783,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2050-5268-1",26.877975,2.2903442,-26.78399,-4.5764923,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2051-2080-1",136.68687,-28.220367,-135.28586,34.11808,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2051-2112-1",-152.46675,23.747063,154.64207,-14.005661,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2053-5285-1",25.717306,2.9792786,-25.664402,-4.907036,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2053-5362-1",-51.42355,-10.259247,51.736736,8.879089,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2054-2127-1",-290.92017,-34.150505,321.12943,-172.54944,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2054-5236-1",542.8801,-110.51407,-540.46075,75.39749,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2058-2123-1",-17.983532,2.0889282,17.99879,-3.2341003,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2060-2064-1",-65.61646,-3.3708572,65.87772,3.1078339,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2060-5136-1",62.882088,2.5939941,-62.715767,-2.8503418,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2063-2092-1",-91.19635,10.616684,91.539,-9.815979,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2065-2126-1",69.56573,5.3812027,-69.21525,-5.531311,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2066-2073-1",-57.825397,7.3156357,58.190464,-8.422375,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2067-2068-1",-45.347477,-4.903984,45.556927,3.2497406,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2068-2088-1",-50.631905,-4.6836853,50.66719,4.4944763,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2069-2072-1",-80.05223,17.66758,80.42293,-17.145348,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2069-5074-1",29.550743,29.087639,-29.3715,-30.384636,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2070-2088-1",-5.240345,6.3560486,5.2420616,-7.032776,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2070-5237-1",88.94577,-10.399818,-88.364075,11.333084,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2072-2102-1",-88.52692,14.849281,89.199135,-13.397408,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2073-2087-1",41.00683,-18.489838,-40.642048,16.071129,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2073-3079-1",-14.485431,2.4014473,14.516425,-6.3328743,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2074-3115-1",-59.975815,21.527481,60.18648,-20.77179,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2077-2110-1",149.73183,-23.38562,-149.22905,25.699615,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2077-2133-1",-56.725216,28.92456,56.851006,-29.078293,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2080-2086-1",56.957863,-10.893536,-56.49469,10.293388,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2080-2133-1",62.722694,-27.649403,-62.131954,27.580929,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2081-2129-1",32.31876,6.636238,-32.179832,-8.703804,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2090-2121-1",-20.372414,-0.97522736,20.444727,-2.5317192,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2097-3096-1",-172.0718,61.51104,173.77454,-64.90364,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2101-5083-1",179.60548,8.018494,-179.41246,-54.18701,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2102-2107-1",99.969955,23.70758,-99.80707,-23.169708,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2106-2124-1",50.993824,-1.4396667,-50.86541,0.8014679,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2106-2129-1",-9.08308,-8.976364,9.089947,8.116913,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2107-2125-1",56.15151,10.800362,-55.792522,-11.857128,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2108-2130-1",-52.676582,10.980606,52.9551,-11.788559,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2108-5472-1",50.900555,-11.486626,-50.461174,10.1343155,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2111-5187-1",36.147476,-11.801338,-35.958553,9.955597,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2111-5472-1",-46.22557,8.947563,46.727966,-11.18803,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2113-5049-1",319.42892,42.76352,-318.8693,-108.6113,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2113-8126-1",-609.65405,-130.81436,611.79083,87.535095,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2124-5450-1",32.399513,-6.0310364,-32.342293,4.811859,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2125-5078-1",-16.154957,11.054611,16.195679,-12.8341675,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2125-5215-1",68.4258,-0.19493103,-68.26257,0.17929077,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2126-5220-1",55.058765,1.5258789,-54.9407,-1.9184113,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2127-5164-1",513.4852,-24.285984,-488.55447,-47.976112,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2129-5141-1",45.051147,-6.427765,-44.95778,5.6877136,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-2131-3021-1",-64.23607,15.985489,65.20248,-13.153267,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3001-6177-1",-95.08538,-7.155609,95.68363,0.77877045,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3001-6285-1",-7.9951286,-22.784996,8.021855,14.684296,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3002-3107-1",3.3220053,-2.3563385,-3.320098,1.3021469,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3003-3103-1",89.50873,2.5608063,-88.67126,0.14629364,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3003-3141-1",-58.4795,-6.4483643,58.56304,6.6436768,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3005-3052-1",8.56675,1.656723,-8.507622,-3.8240433,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3005-3126-1",-15.050602,-3.4947872,15.102041,1.9855499,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3006-3049-1",60.527756,-9.311008,-59.847305,11.20348,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3006-3145-1",-67.21558,7.418442,68.019936,-5.2778244,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3007-3013-1",32.36066,-12.210512,-32.029663,11.76877,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3007-3137-1",-28.038359,5.175209,28.109217,-5.4275513,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3007-3145-1",-12.305319,4.7722816,12.333763,-5.9544563,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3008-3036-1",53.606976,-12.214327,-52.512455,14.291525,true,true,true,true,true,1.0,1.0,1.0,1.0
"ln-3008-3140-1",-92.15669,27.57945,94.80107,-17.568445,true,true,true,true,true,1.0,1.0,1.0,1.0
